"BehaviorSpace results (NetLogo 6.2.2)"
"PaleoCOOP_model.nlogo"
"Scenario4_alpha_TienShan"
"07/20/2024 20:26:35:563 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","533","0","327"
,"34","0","0","0","422","0","44","2","0","0","347","0.03937168691145389","35","2","0","0","414","0.047726636616317195","35","1","0","0","291","0.0260541748578283","44","2","0","0","347","0.03932219881705542","41","0","0","0","414","0","28","5","0","0","287","0.10087392340044908","46","1","0","0","348","0.020228631727663707","45","1","0","0","362","0.02064369307891903","28","8","0","0","276","0.11443194040805633","29","0","0","0","366","0","41","0","0","0","414","0","33","5","0","0","274","0.09110160213302448","48","4","0","0","331","0.06265397964554513","41","0","0","0","414","0","11","27","0","0","274","-0.030466711219389712","55","4","0","0","358","0.05647765792437372","45","1","0","0","362","0.020530523839648627","41","2","0","0","267","0.04062122435942891","43","1","0","0","380","0.021298731109275406","62","1","0","0","406","0.015173595373285798","41","2","0","0","267","0.04060602182283272","43","1","0","0","380","0.021295103991336488","62","1","0","0","406","0.015172388825543311","39","1","0","0","272","0.023251598141215413","38","5","0","0","360","0.08077409475591937","45","1","0","0","362","0.02041735460037822"
,"34","0","0","0","422","0","43","2","0","0","348","0.040154555395120875","33","2","0","0","416","0.05007817360360747","35","1","0","0","291","0.0260541748578283","43","2","0","0","348","0.04010163198372777","41","0","0","0","414","0","29","5","0","0","287","0.09936772727077897","45","2","0","0","348","0.038413098072643835","45","1","0","0","363","0.02064369307891903","29","7","0","0","276","0.11032042805409288","29","0","0","0","366","0","41","0","0","0","414","0","33","5","0","0","274","0.09110160213302448","47","4","0","0","332","0.06360797729400645","41","0","0","0","414","0","11","27","0","0","274","-0.030466711219389712","55","4","0","0","358","0.05647765792437372","45","1","0","0","363","0.020530523839648627","41","2","0","0","268","0.04062122435942891","47","0","0","0","380","0","63","1","0","0","406","0.014947174202830463","41","2","0","0","268","0.04060602182283272","47","0","0","0","380","0","63","1","0","0","406","0.014946024314915202","38","1","0","0","273","0.023801714045447314","37","6","0","0","360","0.08924080339490573","45","1","0","0","363","0.02041735460037822"
,"33","0","0","0","423","0","43","2","0","0","348","0.040154555395120875","35","2","0","0","416","0.047726636616317195","34","1","0","0","292","0.026747045753026968","43","2","0","0","348","0.04010163198372777","41","0","0","0","415","0","28","5","0","0","288","0.10087392340044908","44","2","0","0","349","0.03915187567400453","46","1","0","0","363","0.020228631727663707","29","7","0","0","276","0.11032042805409288","29","0","0","0","366","0","41","0","0","0","415","0","34","4","0","0","274","0.07890840941254722","47","4","0","0","332","0.06360797729400645","41","0","0","0","415","0","11","27","0","0","274","-0.030466711219389712","54","5","0","0","358","0.06725088198496561","46","1","0","0","363","0.020119561849621655","41","2","0","0","268","0.04062122435942891","49","0","0","0","380","0","63","2","0","0","406","0.028166650000944798","41","2","0","0","268","0.04060602182283272","49","0","0","0","380","0","63","2","0","0","406","0.02816233166063397","38","1","0","0","273","0.023801714045447314","38","6","0","0","360","0.088238558525648","46","1","0","0","363","0.020010491971579603"
,"33","0","0","0","423","0","41","2","0","0","350","0.041816277064666785","35","2","0","0","417","0.047726636616317195","34","1","0","0","292","0.026747045753026968","41","2","0","0","350","0.041755466918282025","40","1","0","0","415","0.02306409391807374","29","4","0","0","289","0.08816894923068781","45","2","0","0","349","0.038413098072643835","46","1","0","0","363","0.020228631727663707","29","7","0","0","276","0.11032042805409288","28","1","0","0","366","0.03154183638616218","40","1","0","0","415","0.022914311015162704","34","4","0","0","274","0.07890840941254722","49","2","0","0","332","0.0354175830452768","40","1","0","0","415","0.02290303768923442","10","27","0","0","275","-0.035893067231660886","54","6","0","0","359","0.07589120082255531","46","1","0","0","363","0.020119561849621655","41","2","0","0","268","0.04062122435942891","48","0","0","0","381","0","62","2","0","0","409","0.02856623237780881","41","2","0","0","268","0.04060602182283272","48","0","0","0","381","0","62","2","0","0","409","0.02856170583490429","37","1","0","0","274","0.024378278993910867","38","7","0","0","360","0.09380578576812311","46","1","0","0","363","0.020010491971579603"
,"33","0","0","0","423","0","41","2","0","0","350","0.041816277064666785","36","2","0","0","417","0.04663025439851417","34","1","0","0","292","0.026747045753026968","41","2","0","0","350","0.041755466918282025","39","1","0","0","417","0.023606209571846625","29","4","0","0","289","0.08816894923068781","44","3","0","0","349","0.054631043011966814","47","1","0","0","363","0.019829814468642817","29","6","0","0","277","0.1049974122888368","28","1","0","0","366","0.03154183638616218","39","1","0","0","417","0.02344964106295419","34","4","0","0","274","0.07890840941254722","47","2","0","0","334","0.03670386810904604","39","1","0","0","417","0.023437474732404148","9","26","0","0","277","-0.04004620951209313","55","6","0","0","360","0.07502192422771756","47","1","0","0","363","0.01972463447692955","41","2","0","0","269","0.04062122435942891","50","1","0","0","381","0.01854272880541535","59","3","0","0","411","0.04202482593988713","41","2","0","0","269","0.04060602182283272","50","1","0","0","381","0.01854042486547796","59","3","0","0","411","0.04201379687360062","36","1","0","0","275","0.024983226556111057","38","7","0","0","360","0.09380578576812311","47","1","0","0","363","0.019619454485216285"
,"32","0","0","0","424","0","41","2","0","0","350","0.041816277064666785","37","2","0","0","417","0.04558224887350476","34","1","0","0","292","0.026747045753026968","41","2","0","0","350","0.041755466918282025","39","1","0","0","417","0.023606209571846625","27","4","0","0","291","0.09150388768963522","44","3","0","0","349","0.054631043011966814","48","1","0","0","363","0.019446314195971533","28","7","0","0","277","0.11131843837191964","27","1","0","0","367","0.03256074288963578","39","1","0","0","417","0.02344964106295419","33","4","0","0","275","0.08034833046534542","46","2","0","0","335","0.0373821887413574","39","1","0","0","417","0.023437474732404148","8","26","0","0","278","-0.04478069667527556","55","8","0","0","361","0.08884202542025674","48","1","0","0","363","0.019344827722939932","39","2","0","0","271","0.0423103622695928","48","2","0","0","382","0.03562615539525985","60","3","0","0","411","0.04145417314732899","39","2","0","0","271","0.04229277588114467","48","2","0","0","382","0.035616562050659814","60","3","0","0","411","0.04144366450570088","36","1","0","0","275","0.024983226556111057","38","6","0","0","361","0.088238558525648","48","1","0","0","363","0.019243341249908334"
,"32","0","0","0","424","0","40","2","0","0","351","0.04269906445268498","36","2","0","0","419","0.04663025439851417","32","1","0","0","294","0.028248623988090252","40","2","0","0","351","0.042633717990726315","40","1","0","0","417","0.02306409391807374","26","5","0","0","291","0.1038605220385079","47","2","0","0","349","0.03701437658172979","48","1","0","0","363","0.019446314195971533","27","7","0","0","278","0.11226482100532836","26","1","0","0","368","0.03364695297344085","40","1","0","0","417","0.022914311015162704","33","4","0","0","275","0.08034833046534542","45","2","0","0","336","0.038085670308021395","40","1","0","0","417","0.02290303768923442","7","26","0","0","279","-0.04859688809173857","56","8","0","0","361","0.08800743361874672","48","1","0","0","363","0.019344827722939932","38","2","0","0","272","0.04320738914429783","50","2","0","0","382","0.034413894610821914","61","3","0","0","411","0.04089847787466547","38","2","0","0","272","0.043188422146927495","50","2","0","0","382","0.03440538202099749","61","3","0","0","411","0.04088845742283249","36","1","0","0","275","0.024983226556111057","37","7","0","0","362","0.09464505883866764","48","1","0","0","363","0.019243341249908334"
,"32","0","0","0","424","0","39","2","0","0","352","0.043619360019883834","34","2","0","0","421","0.048874730917862486","31","1","0","0","295","0.02906390242840178","39","2","0","0","352","0.04354901446609134","41","1","0","0","417","0.022546205427867394","26","5","0","0","292","0.1038605220385079","48","2","0","0","350","0.03635176078758554","48","1","0","0","364","0.019446314195971533","26","7","0","0","279","0.11314651504863414","25","1","0","0","369","0.03480726479304906","41","1","0","0","417","0.0224027834601036","32","4","0","0","276","0.08183099787709906","45","2","0","0","336","0.038085670308021395","41","1","0","0","417","0.022392317815805533","7","27","0","0","279","-0.048543420034977094","56","8","0","0","361","0.08800743361874672","48","1","0","0","364","0.019344827722939932","38","2","0","0","272","0.04320738914429783","49","2","0","0","384","0.035009680692698976","63","4","0","0","411","0.050089949065212074","38","2","0","0","272","0.043188422146927495","49","2","0","0","384","0.0350006492481444","63","4","0","0","411","0.050074678915897015","37","1","0","0","275","0.024378278993910867","36","8","0","0","362","0.09902553223632407","48","1","0","0","364","0.019243341249908334"
,"32","0","0","0","424","0","39","2","0","0","352","0.043619360019883834","33","3","0","0","421","0.06853934292765228","31","1","0","0","295","0.02906390242840178","39","2","0","0","352","0.04354901446609134","43","1","0","0","417","0.021576922351521814","27","4","0","0","292","0.09150388768963522","47","2","0","0","351","0.03701437658172979","49","1","0","0","365","0.019077272284331735","26","7","0","0","280","0.11314651504863414","24","1","0","0","371","0.036049405126649496","43","1","0","0","417","0.021445080966276443","32","4","0","0","276","0.08183099787709906","46","2","0","0","336","0.0373821887413574","43","1","0","0","417","0.021436013171429152","7","26","0","0","280","-0.04859688809173857","57","8","0","0","362","0.08718274572399153","49","1","0","0","365","0.01897929517770734","38","2","0","0","272","0.04320738914429783","50","2","0","0","384","0.034413894610821914","66","3","0","0","411","0.03832554299804123","38","2","0","0","272","0.043188422146927495","50","2","0","0","384","0.03440538202099749","66","3","0","0","411","0.03831755870166766","36","1","0","0","276","0.024983226556111057","36","8","0","0","362","0.09902553223632407","49","1","0","0","365","0.018881318071082943"
,"32","0","0","0","424","0","38","1","0","0","354","0.02419533210899138","33","3","0","0","421","0.06853934292765228","31","1","0","0","295","0.02906390242840178","38","1","0","0","354","0.02417428213570991","43","1","0","0","417","0.021576922351521814","27","4","0","0","293","0.09150388768963522","48","2","0","0","351","0.03635176078758554","50","0","0","0","366","0","26","6","0","0","281","0.10882897723551756","24","1","0","0","371","0.036049405126649496","43","1","0","0","417","0.021445080966276443","32","4","0","0","277","0.08183099787709906","45","2","0","0","337","0.038085670308021395","43","1","0","0","417","0.021436013171429152","7","26","0","0","280","-0.04859688809173857","62","7","0","0","362","0.07675101737176666","50","0","0","0","366","0","38","2","0","0","272","0.04320738914429783","51","2","0","0","385","0.033837789876193514","64","3","0","0","415","0.03931563267081275","38","2","0","0","272","0.043188422146927495","51","2","0","0","385","0.03382975714060879","64","3","0","0","415","0.03930690687120414","35","1","0","0","277","0.025618680608708973","37","7","0","0","362","0.09464505883866764","50","0","0","0","366","0"
,"32","0","0","0","424","0","37","1","0","0","355","0.024793019159759767","34","3","0","0","421","0.06706332177547684","31","0","0","0","296","0","37","1","0","0","355","0.02477020868500142","44","1","0","0","417","0.02112275454995739","27","4","0","0","293","0.09150388768963522","50","1","0","0","352","0.01872189246611482","50","0","0","0","367","0","27","5","0","0","281","0.10045509175638283","25","1","0","0","371","0.03480726479304906","44","1","0","0","417","0.020996191416113905","33","4","0","0","277","0.08034833046534542","46","2","0","0","338","0.0373821887413574","44","1","0","0","417","0.020987729824176054","7","26","0","0","280","-0.04859688809173857","62","7","0","0","363","0.07675101737176666","50","0","0","0","367","0","38","2","0","0","272","0.04320738914429783","50","2","0","0","386","0.034413894610821914","63","3","0","0","416","0.03982973183440333","38","2","0","0","272","0.043188422146927495","50","2","0","0","386","0.03440538202099749","63","3","0","0","416","0.039820600666669724","36","1","0","0","277","0.024983226556111057","38","8","0","0","362","0.09777350889793784","50","0","0","0","367","0"
